employee_id,name,email,designation,age,length_of_service,is_promoted,no_of_trainings,avg_training_score
74257,Isabella Brown,isabella_brown894@gmail.com,Sales & Marketing,27,3,0,10,47.0
37705,Bob Phillips,bob_phillips51@gmail.com,Finance,50,5,0,10,60.0
65150,Noah Davis,noah_davis442@gmail.com,Technology,31,6,0,10,82.0
37630,Isabella Baker,isabella_baker202@gmail.com,Finance,29,3,0,10,65.0
68610,David Johnson,david_johnson784@gmail.com,Operations,30,5,0,10,56.0
39694,Paul Green,paul_green53@gmail.com,Sales & Marketing,35,9,0,10,49.0
25074,Olivia Davis,olivia_davis552@gmail.com,Sales & Marketing,49,18,0,10,
43168,Sam Kelly,sam_kelly239@gmail.com,Analytics,31,5,0,10,88.0
72061,Jack Brooks,jack_brooks629@gmail.com,Sales & Marketing,53,22,0,10,48.0
42155,Isabella Davis,isabella_davis434@gmail.com,Technology,40,3,0,10,83.0
45349,Paul Smith,paul_smith269@gmail.com,Operations,31,3,0,10,57.0
45578,Frank Smith,frank_smith568@gmail.com,Sales & Marketing,27,4,0,10,51.0
6633,David Carter,david_carter111@gmail.com,Sales & Marketing,34,7,0,10,51.0
44674,Uma Cooper,uma_cooper115@gmail.com,Sales & Marketing,54,4,0,10,54.0
8313,Yvonne Hill,yvonne_hill8@gmail.com,HR,29,6,0,10,
42599,Yvonne Harris,yvonne_harris710@gmail.com,Operations,43,13,0,10,57.0
72603,Liam Wood,liam_wood699@gmail.com,Operations,28,2,1,10,63.0
45290,Rachel Green,rachel_green850@gmail.com,Sales & Marketing,32,6,0,10,49.0
58855,Catherine Phillips,catherine_phillips376@gmail.com,Analytics,26,3,0,10,86.0
16288,Mia Edwards,mia_edwards509@gmail.com,Sales & Marketing,30,3,0,10,52.0
28275,Harry Wood,harry_wood805@gmail.com,Technology,37,9,0,10,82.0
69129,Xander Smith,xander_smith880@gmail.com,Finance,35,6,0,10,62.0
40061,Victor Evans,victor_evans569@gmail.com,Sales & Marketing,31,5,0,10,52.0
14326,Zach Baker,zach_baker994@gmail.com,Sales & Marketing,33,6,0,10,47.0
76168,Noah Moore,noah_moore733@gmail.com,Operations,32,4,0,10,59.0
55810,Paul Morgan,paul_morgan423@gmail.com,Sales & Marketing,36,7,0,10,47.0
65207,Eva Wilson,eva_wilson436@gmail.com,Sales & Marketing,28,3,0,10,53.0
25402,Eva Kelly,eva_kelly833@gmail.com,Procurement,28,4,0,10,69.0
31903,David Brown,david_brown430@gmail.com,Sales & Marketing,38,8,0,10,54.0
10008,Paul Harris,paul_harris426@gmail.com,Sales & Marketing,28,2,0,10,
14777,Paul Green,paul_green750@gmail.com,Procurement,41,6,0,10,67.0
27990,David Phillips,david_phillips226@gmail.com,Sales & Marketing,32,6,0,10,43.0
15622,Quincy Baker,quincy_baker686@gmail.com,Sales & Marketing,32,5,0,10,50.0
59426,David Moore,david_moore449@gmail.com,Procurement,28,2,0,10,67.0
64846,Sam Green,sam_green83@gmail.com,Operations,36,3,0,10,60.0
26243,Bob Wood,bob_wood485@gmail.com,Procurement,31,4,0,10,69.0
61703,Alice Wilson,alice_wilson732@gmail.com,Sales & Marketing,29,5,0,10,51.0
59194,Alice Moore,alice_moore278@gmail.com,Analytics,38,9,0,10,81.0
56294,Paul Thompson,paul_thompson610@gmail.com,Sales & Marketing,27,1,0,10,52.0
47310,Xander Brown,xander_brown822@gmail.com,Analytics,38,9,1,10,86.0
42577,David Davis,david_davis943@gmail.com,Legal,31,6,0,10,62.0
66455,Mia Moore,mia_moore412@gmail.com,Procurement,37,5,0,10,68.0
77284,Grace Smith,grace_smith388@gmail.com,Technology,27,1,1,10,82.0
72284,Harry Harris,harry_harris156@gmail.com,Technology,37,2,0,10,82.0
62297,Bob Wilson,bob_wilson931@gmail.com,Technology,25,4,1,10,82.0
26693,Yvonne Carter,yvonne_carter976@gmail.com,Sales & Marketing,52,7,0,10,51.0
30647,Victor Johnson,victor_johnson12@gmail.com,Procurement,29,2,0,10,66.0
47393,Eva Kelly,eva_kelly427@gmail.com,Finance,28,4,0,10,58.0
12994,Isabella Smith,isabella_smith855@gmail.com,Sales & Marketing,25,2,0,10,50.0
60630,Yvonne Evans,yvonne_evans642@gmail.com,Procurement,34,4,0,10,69.0
12705,Uma Walker,uma_walker439@gmail.com,Analytics,31,6,0,10,85.0
54754,Sam Kelly,sam_kelly275@gmail.com,Operations,29,8,0,10,59.0
274,Victor Morgan,victor_morgan599@gmail.com,Sales & Marketing,40,7,0,10,50.0
8742,Eva Kelly,eva_kelly668@gmail.com,Technology,27,1,0,10,78.0
77908,Karen Brooks,karen_brooks606@gmail.com,Technology,31,4,0,10,78.0
15823,Victor Edwards,victor_edwards880@gmail.com,Sales & Marketing,35,2,0,10,46.0
22452,Victor Davis,victor_davis484@gmail.com,Operations,26,1,0,10,60.0
75427,Olivia Green,olivia_green708@gmail.com,Operations,35,3,0,10,63.0
47530,Isabella Martinez,isabella_martinez381@gmail.com,Operations,30,6,0,10,60.0
24032,Karen Davis,karen_davis185@gmail.com,Sales & Marketing,35,8,0,10,52.0
37887,Quincy Wilson,quincy_wilson31@gmail.com,Sales & Marketing,42,17,0,10,52.0
20170,Wendy Edwards,wendy_edwards102@gmail.com,Sales & Marketing,32,5,0,10,47.0
57286,Xander Hill,xander_hill575@gmail.com,Sales & Marketing,30,6,1,10,91.0
2941,Catherine Perez,catherine_perez634@gmail.com,Sales & Marketing,39,6,0,10,48.0
18094,Liam Walker,liam_walker521@gmail.com,Finance,29,4,0,10,
78044,Bob Phillips,bob_phillips225@gmail.com,Procurement,40,8,0,10,69.0
19481,Bob Perez,bob_perez151@gmail.com,Technology,52,3,0,10,79.0
71213,Liam Perez,liam_perez364@gmail.com,Operations,26,3,0,10,60.0
9796,Rachel Carter,rachel_carter110@gmail.com,Sales & Marketing,52,9,0,10,50.0
15279,Sam Harris,sam_harris976@gmail.com,Operations,38,7,1,10,66.0
62196,Bob Edwards,bob_edwards791@gmail.com,Sales & Marketing,33,7,0,10,51.0
76510,Uma Smith,uma_smith411@gmail.com,Sales & Marketing,41,6,0,10,48.0
11428,Paul Walker,paul_walker243@gmail.com,Operations,26,4,0,10,62.0
61428,Uma Smith,uma_smith340@gmail.com,Technology,55,13,0,10,78.0
4058,Xander Morgan,xander_morgan129@gmail.com,Sales & Marketing,32,2,0,10,49.0
23250,Grace Evans,grace_evans778@gmail.com,Analytics,28,4,0,10,86.0
35252,Quincy Brown,quincy_brown103@gmail.com,Procurement,34,7,0,10,72.0
66316,David Taylor,david_taylor208@gmail.com,Sales & Marketing,45,3,0,10,47.0
19808,Catherine White,catherine_white553@gmail.com,Technology,34,8,0,10,74.0
3181,Isabella Perez,isabella_perez642@gmail.com,Analytics,27,2,0,10,80.0
50149,Rachel Carter,rachel_carter699@gmail.com,Operations,37,9,0,10,58.0
22438,Catherine White,catherine_white373@gmail.com,Operations,35,3,0,10,68.0
32936,Alice Morgan,alice_morgan341@gmail.com,HR,23,2,0,10,49.0
18580,Alice Phillips,alice_phillips966@gmail.com,Operations,30,5,0,10,59.0
30836,Victor Smith,victor_smith919@gmail.com,Sales & Marketing,32,5,1,10,51.0
4002,Victor Wilson,victor_wilson602@gmail.com,Technology,37,6,0,10,80.0
34210,Liam Martinez,liam_martinez219@gmail.com,Procurement,41,11,1,10,83.0
16638,Wendy Cooper,wendy_cooper794@gmail.com,Operations,37,4,0,10,58.0
56198,Quincy Kelly,quincy_kelly967@gmail.com,Technology,29,4,0,10,80.0
50465,Grace White,grace_white605@gmail.com,Finance,28,5,0,10,62.0
25593,Zach Thompson,zach_thompson676@gmail.com,Procurement,29,2,0,10,65.0
35276,Frank Hill,frank_hill985@gmail.com,Procurement,34,4,0,10,71.0
15230,Victor Morgan,victor_morgan284@gmail.com,Operations,38,5,1,10,62.0
59024,Rachel Perez,rachel_perez275@gmail.com,Sales & Marketing,25,1,0,10,50.0
72840,Tina Martinez,tina_martinez123@gmail.com,Technology,40,5,0,10,84.0
61186,Uma Kelly,uma_kelly626@gmail.com,Procurement,38,10,0,10,73.0
10349,Catherine Evans,catherine_evans473@gmail.com,Operations,43,7,1,10,74.0
73201,Eva Edwards,eva_edwards30@gmail.com,Analytics,31,1,0,10,84.0
58091,Eva Hill,eva_hill304@gmail.com,Sales & Marketing,32,3,1,10,90.0
43560,Wendy Martinez,wendy_martinez446@gmail.com,Sales & Marketing,34,6,0,10,46.0
36719,Catherine Baker,catherine_baker378@gmail.com,Sales & Marketing,35,7,0,10,51.0
5865,Sam Johnson,sam_johnson61@gmail.com,Procurement,36,7,0,10,68.0
74054,Olivia White,olivia_white140@gmail.com,Operations,33,3,1,10,93.0
14048,Eva Edwards,eva_edwards885@gmail.com,Operations,36,6,0,10,
74860,Catherine Edwards,catherine_edwards258@gmail.com,Operations,30,2,0,10,52.0
30599,Uma Morgan,uma_morgan602@gmail.com,Analytics,29,4,0,10,84.0
48892,Alice Moore,alice_moore350@gmail.com,Operations,30,2,0,10,62.0
37254,Sam Edwards,sam_edwards473@gmail.com,Technology,49,19,1,10,80.0
50528,Wendy Perez,wendy_perez188@gmail.com,Sales & Marketing,29,3,1,10,53.0
45972,Isabella Johnson,isabella_johnson10@gmail.com,Operations,31,4,0,10,
61632,Catherine Taylor,catherine_taylor204@gmail.com,R&D,31,4,0,10,88.0
29851,Zach Moore,zach_moore504@gmail.com,Finance,44,6,0,10,59.0
30696,Catherine Brown,catherine_brown553@gmail.com,Operations,37,4,0,10,64.0
2281,Uma Brooks,uma_brooks54@gmail.com,Procurement,27,5,0,10,66.0
64943,Quincy Kelly,quincy_kelly866@gmail.com,Sales & Marketing,32,5,0,10,49.0
48714,Olivia Harris,olivia_harris555@gmail.com,Procurement,35,10,0,10,67.0
75498,Rachel Taylor,rachel_taylor282@gmail.com,Sales & Marketing,42,11,0,10,47.0
21319,David Cooper,david_cooper350@gmail.com,Finance,29,2,0,10,59.0
4049,Liam Kelly,liam_kelly737@gmail.com,Operations,35,10,0,10,58.0
11239,Isabella Smith,isabella_smith605@gmail.com,Technology,32,8,1,10,91.0
63695,Paul Wood,paul_wood474@gmail.com,Operations,35,8,0,10,57.0
62569,Mia Baker,mia_baker890@gmail.com,HR,36,7,0,10,47.0
49672,Catherine Baker,catherine_baker406@gmail.com,Analytics,25,2,0,10,85.0
31735,Sam Carter,sam_carter554@gmail.com,Operations,29,3,0,10,59.0
75497,Bob Brown,bob_brown261@gmail.com,HR,46,3,0,10,54.0
76832,Olivia Brown,olivia_brown370@gmail.com,HR,27,1,0,10,48.0
11540,Grace Brooks,grace_brooks157@gmail.com,Procurement,34,3,0,10,69.0
60954,Yvonne Lee,yvonne_lee582@gmail.com,Analytics,31,4,0,10,82.0
41824,Xander Martinez,xander_martinez893@gmail.com,Technology,28,4,0,10,82.0
59601,Liam Wilson,liam_wilson527@gmail.com,Technology,35,7,0,10,80.0
43456,Quincy Lee,quincy_lee446@gmail.com,Operations,51,5,0,10,
73771,Bob Martinez,bob_martinez561@gmail.com,Analytics,33,6,0,10,85.0
26484,Grace Walker,grace_walker400@gmail.com,Sales & Marketing,30,2,0,10,48.0
21386,Xander Johnson,xander_johnson740@gmail.com,Technology,36,10,0,10,80.0
59637,Uma Cooper,uma_cooper347@gmail.com,Sales & Marketing,36,3,0,10,49.0
4866,Victor Hill,victor_hill232@gmail.com,Sales & Marketing,42,13,0,10,
68737,David Brown,david_brown113@gmail.com,Sales & Marketing,44,11,0,10,53.0
55379,Jack Harris,jack_harris140@gmail.com,Sales & Marketing,36,7,0,10,50.0
22532,David Baker,david_baker110@gmail.com,Sales & Marketing,34,7,0,10,51.0
16843,David Brooks,david_brooks781@gmail.com,Sales & Marketing,27,1,0,10,51.0
10673,Sam Wood,sam_wood381@gmail.com,Analytics,46,14,0,10,82.0
46256,Quincy Thompson,quincy_thompson733@gmail.com,Technology,39,12,1,10,80.0
43246,Uma Harris,uma_harris510@gmail.com,Operations,44,11,0,10,58.0
33063,Karen Green,karen_green440@gmail.com,Operations,45,2,1,10,58.0
46299,Bob Wood,bob_wood420@gmail.com,Finance,28,6,0,10,60.0
14651,Grace Carter,grace_carter536@gmail.com,R&D,41,4,0,10,93.0
68717,Paul Harris,paul_harris171@gmail.com,Sales & Marketing,34,3,1,10,62.0
65614,Mia Baker,mia_baker938@gmail.com,HR,36,5,0,10,52.0
62177,Harry Smith,harry_smith352@gmail.com,Analytics,29,3,0,10,83.0
61139,Quincy Perez,quincy_perez740@gmail.com,Procurement,28,5,0,10,70.0
62809,Mia Walker,mia_walker766@gmail.com,Analytics,28,1,0,10,84.0
17364,Zach Wood,zach_wood720@gmail.com,Sales & Marketing,22,1,0,10,
68092,Karen Kelly,karen_kelly129@gmail.com,Sales & Marketing,28,3,0,10,50.0
16942,Eva Hill,eva_hill269@gmail.com,Technology,38,10,0,10,81.0
77547,Wendy Wilson,wendy_wilson808@gmail.com,HR,34,9,0,10,52.0
8960,Wendy Harris,wendy_harris182@gmail.com,Finance,43,16,0,10,60.0
3444,Paul Wilson,paul_wilson695@gmail.com,Sales & Marketing,32,7,0,10,48.0
19878,Liam Green,liam_green951@gmail.com,Analytics,26,3,0,10,86.0
24123,David Kelly,david_kelly964@gmail.com,Operations,37,3,0,10,60.0
55940,Catherine Harris,catherine_harris709@gmail.com,Analytics,27,3,1,10,80.0
60043,Victor Johnson,victor_johnson183@gmail.com,Technology,30,7,0,10,81.0
18461,Zach Smith,zach_smith623@gmail.com,Sales & Marketing,33,3,0,10,46.0
61615,Liam Edwards,liam_edwards12@gmail.com,Sales & Marketing,55,19,0,10,48.0
9174,Xander Brooks,xander_brooks767@gmail.com,Technology,31,1,0,10,81.0
59772,Mia Walker,mia_walker49@gmail.com,Sales & Marketing,26,1,0,10,48.0
38106,Olivia Johnson,olivia_johnson458@gmail.com,Sales & Marketing,51,17,0,10,50.0
20081,Harry White,harry_white90@gmail.com,Operations,36,10,0,10,
32937,Liam Thompson,liam_thompson289@gmail.com,Finance,27,3,0,10,59.0
3136,Liam Moore,liam_moore477@gmail.com,Operations,58,17,0,10,62.0
66294,Harry Wilson,harry_wilson322@gmail.com,Finance,23,1,0,10,59.0
77869,David Wood,david_wood784@gmail.com,Analytics,26,3,0,10,85.0
15380,Jack Johnson,jack_johnson556@gmail.com,Technology,25,1,0,10,82.0
46279,Catherine Cooper,catherine_cooper148@gmail.com,Operations,50,17,0,10,60.0
39562,Quincy Wood,quincy_wood433@gmail.com,Operations,39,3,0,10,65.0
53819,David Taylor,david_taylor262@gmail.com,Sales & Marketing,33,8,0,10,46.0
64786,Wendy Lee,wendy_lee692@gmail.com,Technology,29,2,0,10,74.0
416,Noah Moore,noah_moore600@gmail.com,Operations,31,5,0,10,63.0
59928,David Brown,david_brown360@gmail.com,R&D,35,6,0,10,89.0
23345,Wendy Wilson,wendy_wilson466@gmail.com,Sales & Marketing,26,2,0,10,48.0
25524,Zach Baker,zach_baker937@gmail.com,Sales & Marketing,42,4,0,10,53.0
34922,Alice Hill,alice_hill120@gmail.com,Sales & Marketing,28,4,0,10,47.0
48810,Harry Baker,harry_baker465@gmail.com,Sales & Marketing,42,11,0,10,49.0
33046,Bob Lee,bob_lee44@gmail.com,HR,34,10,0,10,47.0
71783,Mia Edwards,mia_edwards248@gmail.com,Sales & Marketing,35,6,0,10,51.0
47710,Grace Kelly,grace_kelly178@gmail.com,Sales & Marketing,30,1,1,10,87.0
39586,Frank Green,frank_green388@gmail.com,Analytics,28,5,0,10,82.0
235,Isabella Carter,isabella_carter600@gmail.com,Procurement,41,12,0,10,70.0
71660,Grace Martinez,grace_martinez856@gmail.com,Sales & Marketing,32,7,0,10,53.0
69374,Xander Lee,xander_lee850@gmail.com,Sales & Marketing,27,4,0,10,55.0
9945,Karen Harris,karen_harris416@gmail.com,Analytics,27,4,0,10,81.0
53670,Alice Harris,alice_harris635@gmail.com,Sales & Marketing,36,5,0,10,48.0
41906,David Thompson,david_thompson20@gmail.com,Finance,27,1,1,10,58.0
15718,Sam Moore,sam_moore200@gmail.com,HR,36,3,0,10,52.0
12836,Wendy Morgan,wendy_morgan732@gmail.com,Procurement,31,4,0,10,68.0
34488,Frank Brown,frank_brown147@gmail.com,Sales & Marketing,26,3,0,10,51.0
35408,Alice Moore,alice_moore46@gmail.com,Sales & Marketing,53,18,0,10,47.0
63351,Olivia Baker,olivia_baker484@gmail.com,Procurement,35,10,0,10,73.0
50242,David Lee,david_lee227@gmail.com,Technology,50,24,0,10,79.0
51227,Wendy Johnson,wendy_johnson377@gmail.com,Sales & Marketing,33,8,1,10,50.0
58004,Quincy Johnson,quincy_johnson269@gmail.com,Operations,38,2,1,10,60.0
7163,Rachel Wood,rachel_wood763@gmail.com,Procurement,36,9,0,10,67.0
31189,Harry Brooks,harry_brooks997@gmail.com,Technology,49,18,0,10,81.0
20735,Jack Green,jack_green710@gmail.com,Sales & Marketing,31,6,0,10,48.0
56514,Eva Wood,eva_wood883@gmail.com,Finance,25,1,0,10,56.0
77025,David Phillips,david_phillips886@gmail.com,Operations,27,4,0,10,
13937,Paul Smith,paul_smith443@gmail.com,Finance,33,5,0,10,57.0
51481,Wendy Moore,wendy_moore109@gmail.com,Operations,55,12,0,10,59.0
704,Grace Wilson,grace_wilson784@gmail.com,Sales & Marketing,26,4,1,10,60.0
54581,Olivia Taylor,olivia_taylor488@gmail.com,Sales & Marketing,49,13,0,10,49.0
5496,Karen Wilson,karen_wilson877@gmail.com,Analytics,25,3,0,10,82.0
47355,Isabella Hill,isabella_hill476@gmail.com,Operations,38,8,1,10,63.0
39201,Yvonne White,yvonne_white360@gmail.com,Sales & Marketing,49,13,0,10,51.0
65006,Bob Brooks,bob_brooks200@gmail.com,Operations,37,3,0,10,63.0
21172,Liam Smith,liam_smith265@gmail.com,Sales & Marketing,26,1,0,10,50.0
32448,Isabella Walker,isabella_walker982@gmail.com,Finance,30,3,0,10,58.0
15602,Jack Smith,jack_smith753@gmail.com,Sales & Marketing,37,3,0,10,50.0
49787,Bob Wood,bob_wood813@gmail.com,Sales & Marketing,51,4,0,10,54.0
68600,Grace Cooper,grace_cooper574@gmail.com,Operations,36,3,0,10,58.0
2916,Karen Evans,karen_evans63@gmail.com,Operations,33,8,0,10,66.0
57378,Liam Cooper,liam_cooper526@gmail.com,HR,30,7,1,10,52.0
57277,Isabella Perez,isabella_perez937@gmail.com,Procurement,32,6,0,10,70.0
66446,Grace Brooks,grace_brooks757@gmail.com,Sales & Marketing,29,6,0,10,49.0
73173,Zach Carter,zach_carter13@gmail.com,Operations,36,7,0,10,62.0
68204,Yvonne Moore,yvonne_moore69@gmail.com,Sales & Marketing,53,3,0,10,48.0
38599,Paul Smith,paul_smith672@gmail.com,Sales & Marketing,37,6,0,10,46.0
4786,Eva White,eva_white715@gmail.com,Sales & Marketing,28,4,0,10,48.0
66518,Catherine Smith,catherine_smith977@gmail.com,HR,27,4,0,10,48.0
21791,Grace Wood,grace_wood428@gmail.com,Legal,30,1,0,10,
47789,Quincy Johnson,quincy_johnson917@gmail.com,Technology,27,4,0,10,78.0
54849,David Morgan,david_morgan139@gmail.com,R&D,35,8,0,10,87.0
7677,Isabella White,isabella_white999@gmail.com,Sales & Marketing,37,3,0,10,50.0
4173,Wendy Edwards,wendy_edwards191@gmail.com,Sales & Marketing,41,8,0,10,46.0
49191,Grace Martinez,grace_martinez827@gmail.com,Operations,38,9,1,10,78.0
44762,Catherine Kelly,catherine_kelly8@gmail.com,HR,26,4,0,10,50.0
35657,Uma Evans,uma_evans888@gmail.com,Sales & Marketing,40,9,0,10,49.0
34244,Eva Johnson,eva_johnson325@gmail.com,Operations,28,1,0,10,58.0
36585,Zach Lee,zach_lee51@gmail.com,Procurement,33,2,0,10,69.0
52129,Uma Baker,uma_baker18@gmail.com,Procurement,28,4,0,10,72.0
46313,Liam Wilson,liam_wilson914@gmail.com,Procurement,39,11,0,10,71.0
9716,Eva Hill,eva_hill468@gmail.com,Procurement,33,5,0,10,70.0
27763,David Kelly,david_kelly222@gmail.com,Sales & Marketing,33,7,0,10,46.0
28571,Liam Brown,liam_brown48@gmail.com,Sales & Marketing,26,4,0,10,49.0
1076,David Taylor,david_taylor447@gmail.com,Sales & Marketing,50,6,0,10,51.0
3357,Liam Hill,liam_hill449@gmail.com,Procurement,35,7,0,10,68.0
21657,Tina Thompson,tina_thompson715@gmail.com,Operations,29,5,0,10,58.0
25582,Noah Wilson,noah_wilson17@gmail.com,Technology,48,19,1,10,78.0
2761,Olivia Wood,olivia_wood484@gmail.com,Operations,26,1,0,10,56.0
35939,Catherine Carter,catherine_carter748@gmail.com,Technology,33,6,0,10,82.0
28597,Wendy Johnson,wendy_johnson817@gmail.com,Operations,25,2,0,10,
73545,Mia Green,mia_green492@gmail.com,Operations,30,5,0,10,
25053,Quincy Johnson,quincy_johnson795@gmail.com,HR,27,3,0,10,48.0
33230,Yvonne Cooper,yvonne_cooper848@gmail.com,Operations,32,4,0,10,57.0
8014,Frank Brooks,frank_brooks231@gmail.com,Technology,30,6,0,10,80.0
37176,Zach Baker,zach_baker505@gmail.com,Operations,29,2,1,10,72.0
32442,Jack Davis,jack_davis518@gmail.com,Operations,46,4,0,10,
73310,Olivia Johnson,olivia_johnson230@gmail.com,Procurement,53,3,0,10,72.0
12261,Zach Baker,zach_baker396@gmail.com,Technology,37,4,0,10,75.0
18550,Alice Thompson,alice_thompson766@gmail.com,R&D,33,6,1,10,94.0
76977,Sam Phillips,sam_phillips539@gmail.com,Sales & Marketing,38,10,0,10,49.0
5071,Uma Phillips,uma_phillips759@gmail.com,Procurement,33,7,0,10,72.0
56208,David Carter,david_carter103@gmail.com,Procurement,32,4,0,10,74.0
24765,Sam Carter,sam_carter515@gmail.com,Analytics,33,9,0,10,86.0
52697,Frank Perez,frank_perez583@gmail.com,Sales & Marketing,29,3,0,10,49.0
28099,Mia Phillips,mia_phillips776@gmail.com,Sales & Marketing,40,7,0,10,47.0
28978,Victor Johnson,victor_johnson448@gmail.com,Sales & Marketing,44,11,0,10,47.0
2873,Victor Brooks,victor_brooks525@gmail.com,Procurement,32,3,0,10,64.0
63275,David Cooper,david_cooper228@gmail.com,Analytics,28,6,0,10,87.0
63297,Grace Brooks,grace_brooks299@gmail.com,Operations,31,7,0,10,55.0
67664,Karen Harris,karen_harris806@gmail.com,Technology,36,2,0,10,76.0
18524,Paul White,paul_white961@gmail.com,Legal,37,7,0,10,58.0
64364,Harry Green,harry_green497@gmail.com,Procurement,32,4,0,10,72.0
7816,Eva Smith,eva_smith710@gmail.com,Operations,40,8,0,10,55.0
36930,Sam Taylor,sam_taylor888@gmail.com,Technology,32,7,0,10,77.0
24927,Zach Evans,zach_evans639@gmail.com,Analytics,30,7,0,10,86.0
12714,Liam Brooks,liam_brooks275@gmail.com,HR,32,2,0,10,49.0
59989,Catherine Perez,catherine_perez401@gmail.com,Procurement,37,10,0,10,64.0
11493,Liam Wood,liam_wood57@gmail.com,Sales & Marketing,23,2,0,10,55.0
67921,Isabella Brown,isabella_brown879@gmail.com,R&D,38,4,0,10,86.0
62793,Bob Moore,bob_moore659@gmail.com,Procurement,33,6,0,10,66.0
59761,Alice White,alice_white999@gmail.com,Sales & Marketing,30,1,0,10,50.0
44902,Uma Evans,uma_evans810@gmail.com,Analytics,33,2,0,10,83.0
70410,Rachel Morgan,rachel_morgan221@gmail.com,Operations,32,4,0,10,65.0
1564,Bob Johnson,bob_johnson144@gmail.com,Technology,51,19,0,10,78.0
53049,Olivia Phillips,olivia_phillips272@gmail.com,Sales & Marketing,27,6,0,10,51.0
39775,Noah Wilson,noah_wilson675@gmail.com,Procurement,40,12,0,10,68.0
72640,Tina Morgan,tina_morgan603@gmail.com,Technology,26,4,0,10,80.0
21669,Paul Thompson,paul_thompson360@gmail.com,Operations,56,15,0,10,59.0
9536,Wendy Kelly,wendy_kelly933@gmail.com,HR,32,9,0,10,56.0
40822,Mia Wilson,mia_wilson515@gmail.com,Analytics,33,6,0,10,87.0
40077,Isabella Walker,isabella_walker920@gmail.com,Sales & Marketing,26,2,0,10,54.0
25562,Mia Walker,mia_walker356@gmail.com,Finance,38,4,0,10,59.0
10784,Liam Wood,liam_wood14@gmail.com,Sales & Marketing,26,1,0,10,49.0
49904,Liam Brown,liam_brown6@gmail.com,R&D,36,2,0,10,85.0
55863,David Hill,david_hill946@gmail.com,Analytics,31,6,1,10,87.0
36775,Karen Hill,karen_hill860@gmail.com,Sales & Marketing,29,5,0,10,53.0
41635,Wendy Green,wendy_green480@gmail.com,Technology,29,2,0,10,80.0
20436,Xander Edwards,xander_edwards522@gmail.com,Sales & Marketing,49,12,0,10,48.0
59489,Noah Kelly,noah_kelly340@gmail.com,Sales & Marketing,34,7,0,10,44.0
